ExhaustiveStarScheduler, TercioScheduler, 
10, 61.38843433630505, 56.3314716582437, 
10, 63.43676936005294, 59.00940499345725, 
10, 61.28028483625325, 60.68684449334485, 
10, 63.24831284576191, 62.32356002095721, 
10, 73.00851048242228, 73.00851048242228, 
10, 63.5053523623379, 63.305874854127225, 
10, 71.32791903372728, 62.45440691631509, 
10, 61.621867162585396, 57.523840554864115, 
10, 62.2558171176246, 62.120306119156155, 
10, 61.910734199483784, 60.76819126123846, 
10, 62.38879523818906, 61.712655265116155, 
10, 65.7003323609255, 59.410890002864065, 
10, 61.99008776782897, 60.01947182412063, 
10, 72.47747289798296, 63.05232327181027, 
10, 62.02655724868839, 60.6686080555606, 
10, 61.836020268936984, 61.281250570063634, 
10, 58.30855313557458, 57.564738418914224, 
10, 63.56759081391627, 63.56759081391627, 
10, 62.24604374944326, 61.75552072808041, 
10, 61.55970052824659, 61.4464288023463, 
10, 62.68175042593657, 62.131619298143704, 
10, 62.54372912040016, 61.822216157470464, 
10, 62.556846666975595, 62.10980229803009, 
10, 71.30517756819035, 67.28110674137476, 
10, 62.8709659682178, 62.522878742908595, 
10, 69.56134424486973, 62.5101146424234, 
10, 63.939903873343894, 63.47572702032197, 
10, 72.99966943146447, 63.91925862076643, 
10, 72.50391033733298, 65.40720789612284, 
10, 70.98334320211113, 62.6038563216141, 
10, 62.28466828467746, 61.94272881999973, 
10, 73.8474709323411, 69.28437970015898, 
10, 73.2051568218333, 73.2051568218333, 
10, 59.02097796465579, 59.02097796465579, 
10, 61.4400912286458, 59.35089650867717, 
10, 67.33689351801016, 60.02067302589455, 
10, 56.747634510319955, 56.747634510319955, 
10, 63.48138504595887, 61.29773667526523, 
10, 62.99751165620411, 62.78710545477974, 
10, 62.228550798881386, 62.2285507988814, 
10, 64.05763925476721, 63.38864834434387, 
10, 66.20083502578989, 61.932894624000674, 
10, 73.46991281494593, 63.67501078653599, 
10, 62.964215880363106, 62.70475567231883, 
10, 62.96629152656824, 61.31256537373407, 
10, 65.03859321160789, 64.99153985319904, 
10, 63.106223681739095, 61.94012938696291, 
10, 59.1720747946762, 59.11486730188182, 
10, 65.02855939255433, 63.123164698693316, 
10, 60.53993446358461, 60.383617629956305, 
10, 62.468458142919076, 61.49423294175617, 
10, 62.724615320975396, 62.48076867348644, 
10, 62.397363135704865, 61.974239895646235, 
10, 64.38420265452423, 61.90757174092161, 
10, 65.91926656484817, 61.309174276604026, 
10, 72.597432514483, 60.192282658235065, 
10, 62.71154196097078, 62.56020944665022, 
10, 73.73827724609488, 63.822094982432304, 
10, 70.94676120525368, 62.97186012025686, 
10, 66.46812286268559, 59.86206893929969, 
10, 63.918803496916425, 62.376789430555434, 
11, 74.51647571633765, 69.29850495710073, 
11, 72.75902236393321, 64.56718614113474, 
11, 73.08086218012586, 73.08086218012586, 
11, 69.45815656367493, 63.097950276979525, 
11, 63.00983669073006, 61.597907378875426, 
11, 63.99010995073974, 61.89963648677815, 
11, 70.79222746784366, 65.85189136023487, 
11, 73.47323847628243, 62.76848878571258, 
11, 66.90097171293519, 62.894460575246406, 
11, 67.15994237715823, 63.328100696412825, 
11, 71.59542857452297, 61.59019992559522, 
11, 68.90043647600017, 62.30750429693184, 
11, 73.22651904162959, 72.34707495485776, 
11, 64.67977954633892, 63.60094897944667, 
11, 62.95971028784703, 62.626975808119354, 
11, 83.10709084626268, 72.92305708709355, 
11, 73.60853761016901, 63.73137566687562, 
11, 73.33100544703336, 73.33100544703336, 
11, 68.526209756808, 67.58744413962837, 
11, 82.70371152690618, 72.61869322319822, 
11, 73.84106622457703, 71.96052072737096, 
11, 72.56387371052895, 62.027539173073606, 
11, 72.43194905959385, 64.90222473134976, 
11, 73.53504531707185, 73.53504531707185, 
11, 63.66097130886708, 62.6394020191387, 
11, 76.35732641533258, 63.542162351873, 
11, 71.68590853027764, 62.82477953961368, 
11, 66.02303748795522, 64.90819104058566, 
11, 73.41530628526701, 67.34334759437077, 
11, 67.15447549001031, 65.6150826147295, 
11, 98.65619934690957, 98.65619934690957, 
11, 72.0839417239429, 69.61616953970147, 
11, 67.43850597056839, 66.98170614002731, 
11, 72.30091540311355, 68.21170545719383, 
11, 72.13951130196028, 68.47008360352892, 
11, 74.26400353261356, 69.26970960739916, 
11, 68.06389497520107, 65.55400936858648, 
11, 71.78781164515678, 62.621574455844694, 
11, 65.68356726194092, 63.72360304830668, 
11, 80.59448428792764, 72.569021893856, 
11, 62.490223623805875, 62.490223623805875, 
11, 71.99158817310557, 64.65950379912209, 
11, 72.62761200927307, 65.0608389615455, 
11, 72.37119119011298, 67.33843155891361, 
11, 73.06612927674662, 63.71797271017815, 
11, 72.35733841123299, 67.80170150155071, 
11, 72.78072433602534, 72.48153757301078, 
11, 74.29312018055546, 74.02461924942675, 
11, 71.83669226864451, 62.56199478983196, 
11, 69.35697728690258, 63.48360068148022, 
11, 72.63985387407017, 69.22502284304653, 
11, 72.66114142995679, 61.71066587775709, 
11, 72.60312864485891, 66.44496405343318, 
11, 72.42631918922586, 67.62703715220407, 
11, 80.26443782638339, 73.22143814164944, 
11, 73.01224224674479, 69.40608335575334, 
11, 74.34650955745722, 66.27668217027997, 
11, 73.4050636801186, 66.44543376467692, 
11, 76.30890522033403, 67.43996509177379, 
11, 64.85408853933754, 63.78782509689702, 
11, 62.42653875744711, 62.23094715462726, 
11, 62.46577136585948, 62.10499087686698, 
11, 62.11514624942124, 61.49933241915061, 
11, 73.0064145264962, 71.40260222146902, 
11, 72.84347934540943, 68.12763195874415, 
11, 62.493154870663105, 62.43980773536309, 
11, 62.65769671248954, 61.78362151467287, 
11, 82.89543716959525, 73.60167219950907, 
11, 80.27460777893698, 72.85847769409217, 
11, 76.78112825929193, 63.3081743618063, 
11, 75.00158249948818, 61.557819817558126, 
11, 67.02549073951221, 62.870147250969474, 
11, 66.3822747256742, 61.696973457571765, 
11, 63.66832813674181, 62.938236977226474, 
11, 72.1093489718332, 64.72638841091148, 
11, 74.16885769131751, 73.39068153016024, 
11, 68.67175885857962, 63.8438692042599, 
11, 69.03200816719429, 68.32228965688411, 
11, 64.31526861628268, 62.20738980874572, 
11, 62.22362997798774, 61.92169240606603, 
11, 62.66316064888659, 62.32331065122127, 
11, 74.833156142461, 63.204342957305144, 
11, 73.04067931037963, 64.21966946477102, 
11, 72.58296657307235, 64.83620626751657, 
11, 73.14898134151984, 64.35029668344558, 
11, 72.21668399015908, 63.66653434289459, 
11, 72.15840224728518, 71.94885307755868, 
11, 83.97853733971479, 73.47993372726887, 
11, 66.90452717357192, 63.98949605488709, 
11, 73.64382033348525, 73.64382033348525, 
11, 73.87435985842922, 63.71143318493885, 
11, 77.10577226993084, 66.3601276830217, 
11, 71.11203750940531, 63.247091107151746, 
11, 63.72100736630871, 63.72100736630871, 
11, 63.67511743905381, 63.236949282291974, 
11, 66.430246976184, 62.558498273287725, 
11, 64.6128490758546, 63.607208373572746, 
11, 66.54857472882983, 62.77896609302916, 
11, 68.8322182607508, 63.31533632023893, 
11, 81.12645043191523, 71.42697584924441, 
12, 83.48634614159525, 71.8314816939172, 
12, 72.3911132187112, 68.96487120841977, 
12, 74.23959891546397, 72.91472259237558, 
12, 73.51611454834111, 72.54275668025903, 
12, 74.0779907146038, 73.06138303391737, 
12, 74.66667867477913, 73.22634905391124, 
12, 73.36910886640182, 72.43922676566972, 
12, 75.25095528859205, 72.36555930186397, 
12, 83.13269741800755, 80.9156349332863, 
12, 75.28379489361625, 73.79751846291387, 
12, 92.6955706022521, 82.18559336126108, 
12, 82.42480052296233, 73.33311259382754, 
12, 80.11333485254983, 71.62828067641927, 
12, 73.6272615152892, 71.78206464102618, 
12, 75.2136699089817, 72.29112154742646, 
12, 73.41365473249547, 72.43384644262723, 
12, 74.73014416643447, 72.0715291364346, 
12, 75.33327413273643, 70.04903645426822, 
12, 91.82662909288548, 74.30332985303289, 
12, 73.45401020499727, 72.49185036036297, 
12, 81.71203671941701, 72.65039741511961, 
12, 72.97197862800802, 71.9585242442436, 
12, 71.87646707505364, 71.87646707505365, 
12, 72.87031774406165, 71.83968649306898, 
12, 73.43268216258102, 72.79066248148901, 
12, 83.32776090416213, 75.4793068460083, 
12, 83.40724764812526, 73.46768074054263, 
12, 73.35123625130565, 70.98202481688799, 
12, 73.57768636177744, 72.92484178300211, 
12, 78.99166209942133, 74.50388492856938, 
12, 77.80450337986284, 72.0158220993964, 
12, 73.35560666844933, 70.0560788378531, 
12, 81.92437331751249, 71.88035586400932, 
12, 72.82134999609445, 71.91133388378117, 
12, 72.96931652127957, 72.28127184565484, 
12, 78.71055219506601, 72.23858662171331, 
12, 73.53476354912326, 72.23330845867247, 
12, 72.29611914681226, 71.36989407106195, 
12, 79.93052121733953, 72.85688370636832, 
12, 88.1217500093723, 75.15728323194837, 
12, 92.19624364006873, 83.84707562500647, 
12, 74.15525631441659, 73.14588461241348, 
12, 78.85601294097502, 72.84724105955945, 
12, 80.74235573775522, 69.69046056047435, 
12, 82.1674980695089, 72.12915207004818, 
12, 74.92497824492084, 74.92497824492084, 
12, 91.32498856488742, 83.87102769866826, 
12, 75.51399472552202, 72.0464821421188, 
12, 73.66455448292925, 72.96612404202355, 
12, 72.60856270391001, 69.5920099748028, 
12, 84.06765994088082, 73.5387785751686, 
12, 74.66576192666773, 72.88906220760867, 
12, 71.70981617484091, 71.70981617484091, 
12, 80.00762353832337, 74.15971803201275, 
12, 72.48956318754279, 69.91034404905908, 
12, 88.9214217226938, 82.7199400880881, 
12, 77.44903618851494, 73.23721726053984, 
12, 71.63171800904976, 71.63171800904976, 
12, 72.64947061303964, 64.63598996593622, 
12, 72.78648460210565, 72.33931356361678, 
12, 71.84746823297515, 71.7328990096804, 
12, 76.3301176401803, 71.6430145701311, 
12, 82.74855234095827, 73.72337498824632, 
12, 72.06883432359794, 71.8901647449547, 
12, 76.45164842294878, 72.10829730926365, 
12, 73.50116834650444, 72.25615177057873, 
12, 72.62271495668104, 72.52266271217508, 
12, 85.93717209173474, 78.05744263165181, 
12, 79.60865730352795, 72.1336951231506, 
12, 73.01878741023913, 71.50422875715063, 
12, 77.56332403323822, 73.03831671304032, 
12, 73.55147797001985, 73.11060465366376, 
12, 82.5080260356348, 71.80974166560614, 
12, 74.20375582915958, 71.52892827810098, 
12, 72.64725162926112, 72.04139926252817, 
12, 79.49763218485398, 73.81905690795311, 
12, 94.27373618091548, 84.06416523185936, 
12, 72.57760938746435, 72.21804965966093, 
12, 76.5962456476634, 72.8348910594486, 
12, 75.02172419772256, 73.75899228285876, 
12, 94.54864457665307, 84.29787974198989, 
12, 73.0434976072501, 71.31110962229857, 
12, 79.42084043179517, 72.47920778603198, 
12, 72.74531932253531, 71.64765385828363, 
12, 80.16796821781723, 75.77199476357497, 
12, 75.31735176219615, 72.32082146398356, 
12, 91.07254113854437, 81.7995372463314, 
12, 73.35015733203059, 72.75907897503126, 
12, 93.45758873234472, 82.64236384352434, 
12, 73.04243018001483, 72.66202243433841, 
12, 91.08255093230822, 80.77426419511337, 
12, 72.40587050048643, 67.96920680231096, 
12, 73.01096310842803, 69.13319898507172, 
12, 73.67480586712992, 69.9065394068002, 
12, 82.566861540608, 72.5801330902936, 
12, 74.2805436057429, 73.53420224545908, 
12, 70.36339380952579, 63.999321008810526, 
12, 79.01878988108864, 73.11891305426492, 
12, 72.9998985932362, 72.05237084874352, 
12, 73.95496578577342, 72.76450972989011, 
13, 84.15100794443437, 73.75723761046974, 
13, 98.06150532247887, 93.03171629690135, 
13, 90.65813590580312, 82.15518543828306, 
13, 77.37967264416076, 77.37967264416076, 
13, 83.08894307212859, 82.90885147153806, 
13, 84.28875126026392, 79.35183479689566, 
13, 83.45473448453785, 82.7524645481947, 
13, 90.56599059478005, 75.22880983211802, 
13, 83.35656953687962, 73.85175444085839, 
13, 82.79965006911797, 79.19712813313704, 
13, 74.41510309156908, 73.18857940221422, 
13, 82.62256163557026, 73.16682080062418, 
13, 79.014770312592, 73.47386839600105, 
13, 83.88846366951654, 79.19268782012108, 
13, 83.15025593051517, 75.18684963249923, 
13, 83.13738851653943, 82.9727088711473, 
13, 77.30409070604622, 74.90132428661555, 
13, 87.55463124223958, 81.30438611694284, 
13, 80.99253659743354, 73.42812536557275, 
13, 74.91367082273341, 73.30050462878461, 
13, 93.96446572096363, 83.8862052878136, 
13, 73.22767901746343, 73.22767901746343, 
13, 83.08487864371924, 81.72696082584767, 
13, 80.40166669556835, 72.91395540006802, 
13, 90.58590495199275, 81.96952165402487, 
13, 83.01886505215488, 72.42052538912759, 
13, 84.25723301522106, 76.30343530040977, 
13, 75.19069302634337, 73.20868014932616, 
13, 99.6918432094377, 86.27111497829242, 
13, 81.60889206967198, 80.73160545986511, 
13, 83.26567825591133, 81.9555642945369, 
13, 93.36632899127598, 85.50190137904929, 
13, 76.26492402492214, 74.41365092431039, 
13, 105.33927741851024, 84.82968439245694, 
13, 82.71510334728393, 75.52172921327364, 
13, 83.5814353958074, 82.30870762976548, 
13, 83.05507957218755, 78.37493897912746, 
13, 83.37949660782634, 76.29293537601266, 
13, 83.58550960653315, 75.20376063880074, 
13, 82.97011241661514, 76.85418411470354, 
13, 84.30370369342448, 82.51378829465861, 
13, 72.59184458521241, 71.86786508165827, 
13, 94.45366976390606, 82.55517435326745, 
13, 73.55170286705115, 73.55170286705113, 
13, 82.4546258410571, 82.22050524406245, 
13, 76.02711444587413, 71.96302841634161, 
13, 90.78048471465658, 75.19099770286734, 
13, 82.25285580473613, 74.88027915591438, 
13, 83.26419397790215, 81.50643790948502, 
13, 90.70513629516118, 83.76818102059241, 
13, 92.63291168321715, 73.4613296457487, 
13, 76.39097142050265, 74.73480779239317, 
13, 80.03561374246158, 72.05708031868016, 
13, 76.86904526970773, 74.18384822444281, 
13, 79.55559629365217, 78.52154027075613, 
13, 83.29907713667839, 78.04178791094719, 
13, 82.06785789715777, 72.46728691540835, 
13, 82.67681516608697, 79.81380040918467, 
13, 83.06320859844489, 75.34782603717245, 
13, 91.3230172959966, 77.75802386125294, 
13, 97.12600670241741, 84.37923955276969, 
13, 73.89464070724843, 73.89464070724843, 
13, 84.04434333921374, 83.03759751909475, 
13, 76.19393102438876, 75.05890883863232, 
13, 93.64115491535235, 82.93159973018176, 
13, 84.60724136884245, 81.01208168022372, 
13, 88.63464893450255, 74.36569396820647, 
13, 81.67308760376625, 73.12033535351738, 
13, 83.97426236448648, 75.13065303862962, 
13, 83.13369544630332, 80.37416447753334, 
13, 83.08409103396478, 72.75903324707673, 
13, 82.84935356784754, 82.28812652240177, 
13, 88.95206121948179, 84.4420864033396, 
13, 77.17188913797405, 73.03803091700509, 
13, 83.97288796639224, 82.39136219700106, 
13, 75.28081657221267, 72.92575387564355, 
13, 84.93208654840362, 80.21160435288395, 
13, 73.86434199497972, 73.86434199497972, 
13, 83.97358913842896, 82.44256426283621, 
13, 74.557858376631, 73.08538105685568, 
13, 87.59356556283475, 77.52782032801835, 
13, 86.89827681358115, 73.4072801514043, 
13, 82.79982949611836, 74.18619462199777, 
13, 85.80011249744072, 81.71995852067391, 
13, 84.63208836713198, 78.85443634872263, 
13, 82.16603061329906, 74.27259882235023, 
13, 89.7652621867972, 82.83907022990553, 
13, 88.97971643594418, 76.76950455238038, 
13, 95.83358485626597, 84.80906607013979, 
13, 77.80803408344103, 77.80216020276222, 
13, 75.06367675368085, 73.62841091712886, 
13, 93.50003684588495, 93.50003684588495, 
13, 88.94409829349128, 84.9034190579771, 
13, 94.04336606052664, 83.7689267753102, 
13, 83.01872833980617, 76.0416711369848, 
13, 80.63015101481645, 72.88722824442829, 
13, 85.82554967262762, 82.08763044151647, 
13, 72.5101522174577, 71.96633989413726, 
13, 81.24200853911202, 77.43379930622987, 
13, 83.49778710446321, 82.63632349304545, 
14, 85.47533236216607, 82.83458454902443, 
14, 101.53556789718412, 88.96715556952047, 
14, 90.02227797862662, 83.06409889964196, 
14, 84.49905896621465, 84.39073558600907, 
14, 83.22846871013093, 82.14849839226224, 
14, 95.25127951783074, 82.91112316727818, 
14, 83.77095341664223, 83.27044904530835, 
14, 82.69632374249042, 82.58398716459271, 
14, 89.54558678677883, 84.12283537058954, 
14, 87.32655351257237, 83.35940925428154, 
14, 95.3997969368626, 82.8654927085559, 
14, 93.28090203571603, 86.73899242301943, 
14, 84.1110231483472, 83.2889175423475, 
14, 85.47042454899677, 82.5410350550117, 
14, 93.7915978794809, 82.56989160929729, 
14, 92.16299412593726, 83.94604157937569, 
14, 86.02221854263533, 83.23207877252673, 
14, 82.09633671424979, 82.09633671424979, 
14, 84.36353195421435, 82.7083370504167, 
14, 88.5962090384048, 82.59154168898549, 
14, 83.09497813857053, 81.53118864736444, 
14, 91.1072434713905, 83.98711464280632, 
14, 82.83805198129893, 81.98859060122959, 
14, 87.49827614399013, 82.7368551269458, 
14, 84.87890552183228, 82.68245109882548, 
14, 83.42959034368965, 82.78440044270067, 
14, 90.14039667795392, 83.75256154598809, 
14, 92.6792086245769, 82.86067796613149, 
14, 90.56351316187957, 84.82630692692958, 
14, 84.1493903868937, 83.52703626466453, 
14, 77.58425850446886, 77.58425850446886, 
14, 82.35179071184194, 82.15761438512398, 
14, 83.5094582383297, 82.91945675084791, 
14, 85.62384478081735, 83.82872884831147, 
14, 94.49498437476106, 81.85655326287107, 
14, 90.8715817418619, 84.82281340374654, 
14, 83.75980994123374, 83.1106249876392, 
14, 84.39904341497333, 82.61233970575941, 
14, 89.64182762063253, 85.099994672204, 
14, 82.395799597335, 81.93951106235087, 
14, 82.946047432009, 82.76740415139484, 
14, 82.30524007620122, 77.61491647463407, 
14, 86.07466303172394, 82.76267106183982, 
14, 93.50657073321263, 82.71169557576904, 
14, 86.49281734781212, 82.65348299208952, 
14, 84.51251219905421, 83.05742429141564, 
14, 93.19501623897682, 81.97205098192677, 
14, 92.36826020237845, 83.75315368722457, 
14, 89.38049169275382, 83.17636663701164, 
14, 83.60714801164357, 82.56975943691785, 
14, 88.991515711933, 81.960010952135, 
14, 82.84814869822388, 82.16256136359753, 
14, 84.21587797505063, 82.41551921205848, 
14, 83.67171588205055, 81.64386199076952, 
14, 87.18846547597634, 82.55914599001416, 
14, 92.25347402630099, 83.83279302809902, 
14, 87.44232695964646, 83.68625762609406, 
14, 93.7993360411823, 80.15334602293792, 
