MILP, Buffered, Tercio
6, 62.18033624973153, 62.18033624973755, 62.18033624973755
6, 61.32974393845133, 61.329743938453326, 61.32974393845333
6, 63.16224415763198, 63.162244157633246, 63.162244157633246
6, 62.98794729159873, 62.987947297997444, 62.987947297997444
6, 52.849825668576514, 52.84982566857907, 52.84982566857907
6, 62.5883285207363, 62.58832852709722, 62.58832852709722
6, 63.01518986372822, 63.01518986373054, 63.01518986373055
6, 62.547989371383856, 62.54798937138537, 62.54798937138537
6, 61.75737768539658, 61.757377685407704, 61.757377685407704
6, 62.62653682508008, 62.626536831444305, 62.626536831444305
6, 63.7441691568577, 63.74416916334213, 63.74416916334213
6, 64.08029818724049, 64.08029818724171, 64.08029818724171
6, 63.60945164458018, 63.60945164458521, 63.60945164458521
6, 53.65761987230534, 63.65916924282281, 63.65916924282281
6, 53.816821263504025, 53.81682126351737, 53.81682126351737
6, 55.45901280300967, 66.21265282238909, 55.459012803009664
6, 52.07964293733827, 67.40824656363861, 52.07964293733827
6, 54.46713842073885, 54.46713842074154, 64.62732847552618
6, 52.181095223172846, 52.181095228490946, 55.87314522711145
6, 63.03378522130735, 63.03378522131163, 63.03378522131163
6, 63.95479718058769, 63.95479718708317, 63.95479718708317
6, 63.461789125555626, 63.46178913200288, 63.46178913200288
6, 52.128931891861185, 52.12893189186935, 52.12893189186935
6, 63.180209037437386, 63.18020904386038, 63.18020904386038
6, 62.55092697993031, 62.55092697993195, 62.55092697993195
6, 55.31187038002485, 65.83101294373927, 55.311870380024835
6, 61.984190461305104, 61.98419046131012, 61.98419046131011
6, 62.36726440912806, 62.36726441546779, 62.36726441546779
6, 62.21198123657136, 62.21198123657135, 62.21198123657135
6, 63.746742107060264, 63.74674211353601, 63.74674211353601
6, 53.12552370020853, 53.125523700212426, 53.125523700212426
6, 62.47239485667137, 62.47239485668109, 62.47239485668109
6, 62.649860109339784, 62.64986011570479, 62.64986011570479
6, 62.65763418157708, 62.65763418794905, 62.65763418794905
6, 62.1024952530821, 62.102495253083845, 62.102495253083845
6, 63.05678237827691, 63.0567823782821, 63.0567823782821
6, 55.41779912038716, 66.03175473798193, 66.03175473798193
6, 52.0269112312774, 52.02691123127853, 52.02691123127853
6, 63.35180051618905, 63.35180051619485, 63.35180051619485
6, 60.99609004837879, 60.996090054580165, 60.996090054580165
6, 51.82355449713917, 51.8235544971481, 61.96028146006171
6, 62.07040480358713, 62.07040480358742, 62.07040480358743
6, 53.30394159213374, 53.303941592137456, 53.303941592137456
6, 61.99474394214426, 61.99474394214532, 61.99474394214532
6, 63.27869455409729, 63.278694554101605, 63.278694554101605
6, 61.8263219678432, 61.82632196784485, 71.98577818340408
7, 73.6511507370625, 73.65115073707307, 73.65115073707307
7, 72.69005614337932, 72.69005614337938, 72.6900561433794
7, 53.01181866598962, 63.520384391503164, 53.011818665989644
7, 62.142264544242096, 62.14893017074661, 62.14893017074661
7, 74.18114652245966, 74.18114652997795, 74.18114652997795
7, 54.86744439816846, 65.0417863997875, 65.0417863997875
7, 53.26136163857251, 74.52763934047603, 53.26136163857251
7, 62.031580902089374, 62.03158090208933, 62.03158090208933
7, 73.49174164317401, 73.49174165062323, 73.49174165062323
7, 63.374663075954984, 63.374663075958495, 63.374663075958495
7, 62.445797995791835, 74.57224592946109, 62.44579799579387
7, 62.38924064122161, 62.38924064122162, 72.7024228193294
7, 52.119044960620656, 52.119044960621416, 52.119044960621416
7, 62.22434226711122, 72.719493193028, 72.719493193028
7, 55.54192259243217, 65.89528051123537, 55.54192259243218
7, 61.82566580330775, 61.825665803319644, 63.49464185845679
7, 53.91918208575842, 64.07514265381458, 74.72398412032277
7, 72.80696531212604, 72.80696531213378, 72.80696531213378
7, 62.89174143830308, 62.89174143830307, 62.89174143830307
7, 65.20542399115742, 65.20542399778476, 75.82457355322296
7, 73.2867448313184, 73.28674483132068, 73.28674483132068
7, 71.89490013090206, 71.894900130902, 71.894900130902
7, 54.80635980586835, 64.81771391995039, 65.2170863758593
7, 64.44236961535663, 75.06315068039115, 64.442369621901
7, 63.29145648654197, 73.37094162301999, 63.291456486541925
7, 64.77488305453235, 75.05282776218844, 75.05282776218844
7, 66.92093416808875, 66.92093416809143, 77.42872730571054
7, 42.67283890746896, 52.85235292415681, 53.03007837613216
7, 53.87181670030966, 65.61257558692262, 53.87181670031933
7, 72.10423982142018, 72.10423983485342, 72.10423983485342
7, 63.475406909179036, 81.7302125073467, 81.7302125073467
7, 73.47817406292869, 73.4781740629385, 73.47817406293849
7, 62.462486044302175, 62.46248604430316, 62.46248604430316
7, 63.344970382245435, 63.34497038225048, 73.86640728169174
7, 73.49225796534374, 73.49225796534375, 73.49225796534375
7, 73.5847925183366, 73.58479251834603, 73.58479251834603
7, 73.48428935987347, 73.48428935988818, 73.48428935988818
7, 62.864217139924854, 66.4252411835704, 66.42524118357042
7, 62.66178446180196, 62.66178446180782, 62.66178446180782
7, 62.43305622721568, 72.76905945896794, 62.43305622721568
7, 62.794405674746244, 62.79440567476038, 62.79440567476038
7, 64.30275252889909, 64.30275252889909, 74.66710784457152
7, 55.45600300481031, 66.08504305844646, 76.61240327196205
7, 73.9687567623716, 73.9687567623732, 73.9687567623732
7, 63.50585826994513, 74.33085227918541, 63.505858269951595
7, 63.508391904037744, 63.508391910503136, 63.508391910503136
7, 73.46300159179785, 73.46300159924658, 73.46300159924658
7, 72.86401084380826, 72.86401085121057, 72.86401085121057
7, 73.9785743906732, 73.97857439067575, 73.97857439067573
7, 63.592574999486565, 63.592574999491816, 63.592574999491816
7, 63.562771638972386, 73.78256652019924, 63.56277163897232
7, 65.61234202597497, 65.612342025975, 65.612342025975
7, 63.65966010817914, 74.26108470526209, 63.65966011466945
7, 63.62567324326059, 74.02672228979857, 63.625673249723164
7, 63.91130631069985, 74.14463857047213, 63.911306310705264
7, 52.179540073272285, 52.17954007327227, 52.17954007327227
7, 62.37724540896838, 62.37724541530749, 62.37724541530749
7, 53.62423956190277, 53.62423956190281, 64.14572980014908
7, 62.67062266846025, 72.76440123417974, 62.67062266846324
7, 73.62607043038652, 73.62607043787739, 73.62607043787739
7, 62.33748035076818, 62.33748035710197, 65.92900561050045
7, 73.88520490623911, 73.8852049062391, 73.8852049062391
7, 72.77798038450882, 72.77798038451753, 72.77798038451753
7, 54.94548261695034, 65.05859868839694, 54.94548262254588
7, 61.87538780757356, 61.87538780757359, 65.03762304526886
7, 63.17681246149974, 63.1768124614997, 63.1768124614997
7, 44.01644756523039, 64.35180438510295, 54.294805501528806
7, 62.69443627635403, 73.07342285383955, 73.07342285383955
7, 62.719677622820285, 62.71967762919226, 73.19397295006272
7, 67.2932006544493, 67.2932006612802, 67.2932006612802
7, 62.32191698368845, 72.32796741517461, 62.32191699002086
7, 66.25823029884226, 66.25823029884737, 66.25823029884737
7, 63.28343240076124, 63.28343240076123, 67.47616493370295
7, 54.71443210830137, 74.95456485720618, 64.73397654186999
7, 62.39179460563121, 72.56192750251053, 72.56192750251053
7, 64.1025292942123, 74.95668874794767, 64.102529300724
7, 72.72356274121813, 72.72356274859608, 72.72356274859608
7, 63.00457327756539, 63.00457328396584, 63.00457328396584
7, 73.16037692114205, 73.16037692114814, 73.16037692114814
7, 62.404841133510374, 62.40484113351221, 73.01212838738368
7, 73.51220589688295, 73.51220590433431, 73.51220590433431
7, 63.09570813713815, 63.09570813713825, 73.34244033102631
7, 74.54223173788075, 74.54223173788077, 74.54223173788077
7, 62.34935735892519, 62.34935735893092, 62.34935735893092
7, 73.40179114718163, 73.40179114719041, 73.40179114719041
7, 53.13259316863208, 63.8981304057165, 54.61692187637422
7, 64.27937228989538, 75.18893801951745, 75.18893801951745
7, 73.35905580746052, 73.35905580746837, 73.35905580746837
7, 73.65495499067538, 73.65495499067535, 73.65495499067535
7, 61.95625293629407, 70.67011105309814, 61.95625294258969
7, 52.84777994150589, 73.92116739243406, 63.4849773476691
7, 62.42586458962489, 62.425864589639325, 72.88975528566591
7, 71.86693534280096, 71.86693534280343, 71.86693534280343
7, 63.70997769800492, 63.70997769801579, 64.5897638590978
7, 72.10268368360978, 72.10268390329972, 72.10268390329972
7, 63.32682924593306, 73.44672990077909, 73.44672990077909
7, 71.39369284682296, 71.39369285408517, 71.39369285408517
7, 64.6951909970888, 74.88470979438057, 74.88470979438057
7, 62.24275888767639, 62.242758887679614, 62.242758887679614
7, 73.5942691989409, 73.59426919894094, 73.59426919894094
8, 72.22379320383233, 72.22379320383232, 74.45633675828743
8, 84.74487368418576, 84.74487369277128, 84.74487369277128
8, 63.25614633599316, 73.8419412709877, 84.02587146534884
8, 73.28238185968115, 83.56460541489592, 83.56460541489592
8, 83.79599808105837, 83.79599808107216, 83.79599808107216
8, 84.42769345789257, 84.42769345789257, 84.42769345789257
8, 76.77614501711557, 76.77614502489315, 76.77614502489315
8, 83.0571108221134, 83.05711083053282, 83.05711083053284
8, 83.65417809934591, 83.6541781078374, 83.6541781078374
8, 83.31963906163483, 83.31963906163485, 83.31963906163485
8, 72.64795952312141, 72.64795954392171, 72.64795954392171
8, 85.77411708282436, 85.77411709150668, 85.77411709150668
8, 83.38629462576884, 83.38629462576884, 83.38629462576883
8, 82.86595301340219, 82.86595301340219, 82.86595301340219
8, 73.27147900529427, 83.31682452365457, 83.31682452365459
8, 83.47245826782495, 83.4724582762949, 83.47245827629489
8, 84.14687385806695, 84.14687386658916, 84.14687386658916
8, 83.96823124444896, 83.96823125295057, 83.96823125295057
8, 82.12866656998028, 82.12866656998813, 82.12866656998813
8, 83.29297690238724, 83.29297690239669, 83.29297690239669
8, 82.82534460196914, 82.82534460196914, 82.82534460196914
8, 85.23414563464604, 85.23414563464604, 85.23414563464604
8, 75.14894955838386, 75.14894955838389, 85.44133565445354
8, 83.34887603347522, 83.34887604193266, 83.34887604193264
8, 73.42504154534079, 73.42504154534075, 83.61126059190583
8, 83.71890802467607, 83.71890803316103, 83.718908033161
8, 82.57362733710696, 82.57362734546429, 82.57362734546429
8, 83.07386976426609, 83.07386976426609, 83.07386976426609
8, 83.67537693703807, 83.67537693706431, 83.67537693706431
8, 83.64245361821189, 83.64245362668139, 83.6424536266814
8, 84.40618393984239, 84.40618394838303, 84.40618394838303
8, 71.91576894384782, 82.06448519357136, 71.91576895114825
8, 84.1520675343521, 84.15206754288359, 84.15206754288359
8, 84.39068489444156, 84.3906848944528, 84.39068489445282
8, 84.06483259886313, 84.06483259887044, 84.06483259887044
8, 82.82319256349854, 82.82319256349854, 82.82319256349854
8, 84.15089252355534, 84.15092527797887, 84.15092527797887
8, 82.57606678790997, 82.57606679627949, 82.57606679627949
8, 84.38708973121481, 84.38708973122806, 84.38708973122806
8, 84.30370327310847, 84.30370327310847, 84.30370327310847
8, 82.52133051177664, 82.52133051178266, 82.52133051178266
8, 82.46828588507522, 82.46828589343033, 82.46828589343032
8, 84.31906368951198, 84.31906368952039, 84.31906368952039
8, 83.76643254037117, 83.76643254037117, 83.76643254037117
8, 83.07108170079741, 83.0710817007974, 83.0710817007974
8, 83.63622809866052, 83.63622810712413, 83.63622810712413
8, 84.50872331927141, 84.50872331927141, 84.50872331927144
8, 84.76289167119184, 84.7628916797876, 84.7628916797876
8, 82.6044728744059, 82.60447288277328, 82.60447288277331
8, 83.27820212370256, 83.27820238235626, 83.27820238235626
8, 72.4750244066852, 82.57593222170021, 72.47502440668842
8, 74.52007143508649, 85.22330194526724, 74.52007143508648
8, 84.16790109462654, 84.16790111764682, 84.1679011176468
8, 84.4431673259546, 84.44316733450447, 84.44316733450448
8, 83.6113954624217, 83.61139547090124, 83.61139547090124
8, 74.0499522278264, 74.04995222782637, 74.04995222782637
8, 74.55902266823715, 85.32155292033828, 85.32155292033828
8, 83.35588137955261, 83.35588137956518, 83.35588137956518
8, 85.12303461158137, 85.12303461158137, 85.12303461158137
8, 72.77039266335174, 72.77039266335174, 72.77039266335174
8, 83.22644309034222, 83.22644309034222, 83.2264430903422
8, 83.7134297122874, 83.71342972076278, 83.71342972076278
8, 72.51387125926931, 82.8759835163411, 82.8759835163411
8, 83.18221146879394, 83.18221147721854, 83.18221147721853
8, 74.62430075446369, 74.62430075446366, 85.00470846950277
8, 83.13913292988113, 83.13913292989193, 83.13913292989193
8, 84.21066743120139, 84.21066743972246, 84.21066743972246
8, 83.36711524114709, 83.3671152411528, 83.3671152411528
8, 83.79274222180032, 83.79274222181176, 83.79274222181176
8, 83.05795600494113, 83.05795600494113, 83.0579560049411
8, 82.49142916840816, 82.49142917679248, 82.49142917679248
8, 82.18058723231502, 82.18058723231502, 82.18058723231502
8, 83.82861109998004, 83.82861109998937, 83.82861109998937
8, 74.80906072890403, 85.61614105458975, 74.80906073648966
8, 83.15957123771219, 83.15957123772131, 83.15957123772131
8, 84.2932695953165, 84.29326959533032, 84.29326959533033
8, 84.05063220572856, 84.05063221425183, 84.05063221425183
8, 86.1421738069866, 86.14217381570616, 86.14217381570616
8, 84.42117626339673, 84.42117627195123, 84.42117627195123
8, 83.13124519223337, 83.13124519223337, 83.13124519223337
8, 74.77478048233057, 74.77478048233257, 74.77478048233257
8, 83.42123051763639, 83.4212305260884, 83.4212305260884
8, 83.52592905828162, 83.52592905829587, 83.52592905829586
8, 84.28443793882033, 84.28443794737089, 84.2844379473709
8, 76.31169071604657, 76.31169072377772, 76.31169072377773
8, 84.09343186611366, 84.09343186611366, 84.09343186611366
8, 85.4887403402904, 85.48874034029353, 85.48874034029353
8, 76.47749751983856, 76.47749752758955, 76.47749752758955
8, 84.45317904175226, 84.45317905031574, 84.45317905031575
8, 75.26199077911069, 86.01008376247614, 86.01008376247614
8, 82.60918622163118, 82.60918622999938, 82.60918622999938
8, 84.2873807482172, 84.2873807482172, 84.2873807482172
8, 83.97455338222017, 83.97455338222017, 83.97455338222017
8, 84.27131997946819, 84.27131997948055, 84.27131997948055
8, 83.67277325993868, 83.67277326841614, 83.67277326841614
8, 84.98643781828007, 84.98643782688474, 84.98643782688475
8, 73.16148535261422, 83.3978251800827, 83.3978251800827
8, 82.4626747786098, 82.46267478696366, 82.46267478696366
8, 83.59414004937496, 83.59414005783788, 83.59414005783788
8, 85.68622191334946, 85.6862219220181, 95.90244273539106
9, 89.69539942599243, 99.86875939407567, 89.69539942599242
9, 93.45301418489893, 93.45301418489893, 93.45301418489893
9, 85.5854826172136, 95.93605359821625, 95.93605359821626
9, 96.35161057997728, 96.35161057997728, 96.35161057997728
9, 83.09999221723734, 97.22004897887474, 86.90160049437173
9, 95.44580516845834, 95.44580516845832, 95.44580516845834
9, 93.77663214445545, 93.77663214445545, 93.77663214445545
9, 74.17447471054155, 94.24458986179341, 74.17447471054757
9, 85.10608604269471, 85.10608604269464, 96.03128145492539
9, 85.89165067960126, 96.7558668381032, 96.7558668381032
9, 82.32883073942338, 92.6969116515376, 92.6969116515376
9, 94.31855695985543, 94.31855695985543, 94.31855695985543
9, 92.86986718897444, 92.86986719836142, 92.86986719836142
9, 95.78814760292815, 95.78814760292809, 95.78814760292809
9, 78.38169890561905, 99.21548532468405, 88.99707778705539
9, 82.73482610448954, 82.73482611287513, 92.9208611978835
9, 86.71049133534655, 97.3412133019974, 97.3412133019974
9, 84.1736891352229, 94.65651852893866, 94.65651852893865
9, 93.61284587936876, 93.61284588883632, 93.61284588883632
9, 85.11842478181875, 95.66623713063552, 85.11842478181872
9, 92.61412499047026, 92.61412499984215, 92.61412499984215
9, 83.15244327725495, 83.15244327725495, 94.63197440737694
9, 86.99008449976343, 97.83780770206299, 97.83780770206297
9, 86.1825818744089, 86.1825818744089, 96.33272778396136
9, 75.13998701603255, 85.7992141401479, 84.76197373192329
9, 93.67386385114658, 93.67386385114658, 93.67386385114658
9, 94.40116684812169, 94.40116684812169, 94.40116684812169
9, 94.07087468303875, 94.07087468303875, 94.07087468303875
9, 94.85591192253207, 94.85591192253206, 94.85591192253207
9, 83.55246466912494, 93.69967442236886, 93.69967442236886
9, 74.69343457269571, 85.34864769277979, 74.69343457269568
9, 84.69739264320613, 95.28792597159676, 95.28792597159676
9, 82.6278090019045, 93.46821097100869, 82.6278090019045
9, 75.75252174941635, 95.90918095403589, 95.9091809540359
9, 95.4618290169474, 95.46182901696295, 95.46182901696295
9, 84.76933144312399, 84.76933144312399, 84.76933144312399
9, 73.68889960056767, 97.16023939241921, 86.38994706696768
9, 86.76563593143581, 96.82856431946131, 96.82856431946131
9, 95.21895128129185, 95.21895128129185, 95.21895128129184
9, 94.1830266772801, 94.18302669631682, 94.18302669631682
9, 82.68545847528412, 82.68545847528831, 82.68545847528831
9, 93.85685515734212, 93.85685515734212, 93.85685515734212
9, 85.20817500847511, 85.20817500847508, 95.69687910676262
9, 86.87809239460077, 97.69019924674527, 86.87809239460078
9, 84.30353624845657, 84.30353624845657, 94.46125876876735
9, 86.30375102459129, 96.3140284534656, 96.3140284534656
9, 72.63465624302825, 98.77997802105317, 82.64871123864724
9, 86.02771328481697, 96.2984616187704, 86.02771328481693
9, 94.07428819725577, 94.07428819725577, 94.07428819725577
9, 94.4176537421757, 94.4176537421757, 94.41765374217569
9, 82.70289187988699, 82.70289188825727, 82.70289188825727
9, 75.02196152218922, 85.63357355397024, 96.00208543165309
9, 83.49362434290123, 93.60700457604213, 83.49362435135168
9, 83.21988339035039, 87.61238530805514, 97.89648830793716
9, 93.949028199267, 93.949028199267, 93.949028199267
9, 89.30149740447087, 89.30149740447087, 99.84203191968889
9, 94.22210918848621, 94.22210918848621, 94.22210918848621
9, 93.50335988920251, 93.50335988920251, 93.5033598892025
9, 85.27652348121323, 96.08526997277849, 96.08526997277849
9, 93.04884973575626, 93.04884973575626, 93.04884973575626
9, 94.07372207517295, 94.07372207517295, 94.07372207517295
9, 84.95367847527666, 95.77878298140143, 95.77878298140142
9, 83.48841388284082, 83.48841389128967, 94.25355930918663
9, 74.16287537953777, 84.8662231777485, 95.77347370830043
9, 85.57980926000118, 96.44033250876349, 85.57980926000425
9, 83.54926842312113, 93.83589533385873, 83.54926842312115
9, 85.77816192042788, 85.77816192042788, 96.02421373709802
9, 84.81513960349864, 95.71084904361715, 84.81513960349864
9, 82.83807672941545, 82.83807672941545, 82.83807672941543
9, 93.92699107101569, 93.9269910805215, 93.9269910805215
9, 83.17672348702632, 93.20439574163359, 93.20439574163362
9, 94.2162636788768, 94.2162636788768, 94.2162636788768
9, 93.05737906369417, 93.05737906369417, 93.05737906369417
9, 83.04227718481607, 93.65651886858474, 83.04227718481611
9, 95.1381892098162, 95.1381892098162, 95.1381892098162
9, 93.85641947050019, 93.85641948000077, 93.85641948000074
9, 94.78236132237694, 94.78236132237694, 94.78236132237694
9, 86.72236250432407, 97.33685049108715, 97.33685049108715
9, 87.25359962370513, 97.50987195379881, 97.50987195379881
9, 93.82730467466848, 93.82730467466848, 93.82730467466848
9, 93.58727607253132, 93.58727607253132, 93.58727607253131
9, 83.68460649806984, 94.28843120012644, 94.28843120012644
9, 83.49482320140487, 94.04069998425135, 83.49482320140487
9, 82.33205972660267, 92.67724326326697, 92.67724326326694
9, 93.23645780339153, 93.23645781281515, 93.23645781281515
9, 85.1783678137784, 85.1783678137784, 95.23706362475222
9, 75.49399286704534, 86.42513266967285, 83.89193566148998
9, 64.5476770975663, 87.34427009126135, 91.16182838995277
9, 83.67264428377757, 83.67264428377754, 93.76915946487381
9, 83.5991075134425, 83.5991075134425, 83.5991075134425
9, 92.98840184450609, 92.98840184450609, 92.98840184450607
9, 84.84410345553879, 95.47740588523092, 95.47740588523094
9, 83.13304381337088, 93.5311750581711, 83.13304381337515
9, 83.07120957757587, 83.07120957757584, 83.07120957757584
9, 93.08591330658527, 93.08591330658527, 93.08591330658527
9, 84.29078832578423, 96.16822971812663, 86.02887128465187
9, 94.58701572778708, 94.58701572780137, 94.58701572780137
9, 94.3116908473351, 94.3116908473351, 94.31169084733511
9, 85.99254638856996, 96.22684382812852, 85.99254638856992
9, 105.16146132285951, 105.16146132285951, 105.1614613228595
10, 102.76210744423621, 102.76210744423621, 102.76210744423621
10, 103.55410838094622, 103.554108391413, 103.55410839141301
10, 104.22611417908846, 104.22611417908846, 104.22611417908846
10, 105.15492806323745, 105.15492806323745, 105.15492806323745
10, 106.70393156923733, 106.70393156923733, 106.70393156923733
10, 105.22526383634194, 105.22526383634195, 105.22526383634195
10, 104.78555128009343, 104.78555128009343, 104.78555128009342
10, 103.79914620311516, 103.79914620311516, 103.79914620311514
10, 103.70626904218815, 103.70626904218815, 103.70626904218815
10, 95.08910019424468, 95.08910019424468, 105.87320708832533
10, 104.10766175530279, 104.10766175530279, 104.10766175530279
10, 103.52723460378063, 103.52723460378061, 103.52723460378063
10, 95.84438998332006, 105.94940696628703, 105.94940696628703
10, 95.29622287875358, 105.69055030200616, 105.69055030200614
10, 105.24813375698369, 105.24813375698369, 105.24813375698368
10, 104.02642646945183, 104.02642646945183, 104.02642646945183
10, 104.56669184855302, 104.56669184855302, 104.566691848553
10, 104.44112670105228, 104.44112670105228, 104.44112670105227
10, 103.69204474654006, 103.69204474654008, 103.69204474654006
10, 104.42358177435779, 104.4235817955075, 104.4235817955075
10, 105.24872396398995, 105.24872396398995, 105.24872396398996
10, 105.15651382675124, 105.15651382675124, 105.15651382675124
10, 104.73277109675675, 104.73277109675675, 104.73277109675675
10, 104.14718770621337, 104.14718770621337, 104.14718770621337
10, 105.13937353371593, 105.13937353371593, 105.13937353371593
10, 104.360544244939, 104.360544244939, 104.36054424493902
10, 103.86922895806755, 103.86922895806758, 103.86922895806754
10, 94.23375409073054, 104.26126522389369, 94.23375409073054
10, 104.56017759647781, 104.56017759647781, 104.5601775964778
10, 104.50230154845778, 104.50230154845778, 104.50230154845778
10, 105.48905647554709, 105.48905647554709, 105.48905647554709
10, 103.5851747561035, 103.5851747561035, 103.58517475610348
10, 104.77160642786895, 104.77160642786895, 104.77160642786895
10, 97.43656185596534, 107.69235285822465, 107.69235285822465
10, 104.94525536131037, 104.94525536131037, 104.94525536131037
10, 103.27088154337162, 103.27088154337163, 103.27088154337162
10, 104.26289896101144, 104.26289896101144, 104.26289896101143
10, 93.83935858083646, 104.25823821117451, 93.83935858083646
10, 96.70650354653462, 107.08150562201016, 107.08150562201016
10, 103.98357092862699, 103.98357092862699, 103.98357092862699
10, 103.60405552949426, 103.60405552949426, 103.60405552949426
10, 102.99915707275281, 102.99915707275281, 102.99915707275284
10, 104.26716710582433, 104.26716710582433, 104.26716710582433
10, 104.46456272440294, 104.46456272440294, 104.46456272440294
10, 105.62024143133877, 105.62024143133877, 105.6202414313388
10, 104.0703972246004, 104.07039722460041, 104.07039722460038
10, 103.63077289812281, 103.63077289812284, 103.63077289812281
10, 104.25663685027773, 104.25663685027774, 104.25663685027774
10, 104.08088000685558, 104.08088000685557, 104.08088000685558
10, 94.90974106704037, 94.90974106704037, 94.90974106704037
10, 104.99045764242523, 104.99045764242523, 104.99045764242523
10, 105.00598617482436, 105.00598617482436, 105.00598617482436
10, 104.10249026497898, 104.10249026497898, 104.10249026497898
10, 102.82437968309121, 102.82437968309121, 102.82437968309121
10, 94.29854639460872, 94.29854639460872, 94.29854639460873
10, 103.90034473884496, 103.90034473884496, 103.90034473884496
10, 105.46717359027419, 105.46717359027419, 105.46717359027419
10, 104.7773618319954, 104.7773618319954, 104.77736183199539
10, 104.372194935826, 104.372194935826, 104.37219493582599
10, 103.86876711618591, 103.86876711618591, 103.86876711618592
10, 103.49374803017795, 103.49374803017795, 103.49374803017795
10, 106.10583178922107, 106.10583178922107, 106.10583178922106
10, 103.47179868717046, 103.47179868717046, 103.47179868717048
10, 104.64813653878153, 104.64813653878153, 104.64813653878153
10, 103.01509035880058, 103.01509035880056, 103.01509035880056
10, 105.15143509688973, 105.15143509688973, 105.15143509688973
10, 103.28630185778682, 103.28630185778684, 103.28630185778684
10, 93.79835066549374, 93.79835066549374, 93.79835066549374
10, 103.03535141146135, 103.03535141146135, 103.03535141146135
10, 101.41434042932475, 111.83433695523233, 101.41434042932475
10, 105.72257632421241, 105.72257632421241, 105.72257632421241
10, 105.18757244650072, 105.18757245711947, 105.18757245711947
10, 104.99492774858219, 104.99492774858219, 104.99492774858219
10, 104.89674476464525, 104.89674476464525, 104.89674476464526
10, 105.12332956712768, 105.12332956712768, 105.12332956712767
10, 104.57292568618628, 104.57292568618628, 104.57292568618627
10, 104.2072557005971, 104.2072557005971, 104.2072557005971
10, 103.68531882933334, 103.68531882933334, 103.68531882933334
10, 105.56355176295801, 105.56355176295801, 105.56355176295801
10, 103.873756303262, 103.873756303262, 103.87375630326201
10, 99.17190094894661, 109.42808633862923, 109.42808633862923
10, 105.06397437230166, 105.06397437230166, 105.06397437230167
10, 93.70493070523969, 103.70686225448209, 103.70686225448209
10, 105.81047619498749, 105.81047619498749, 105.81047619498749
10, 103.73718653396995, 103.73718653396995, 103.73718653396996
10, 104.74842535206305, 104.74842535206305, 104.74842535206307
10, 105.0028509757977, 105.0028509757977, 105.00285097579771
10, 105.01711275621666, 105.01711275621666, 105.01711275621666
10, 103.4780257957179, 103.4780257957179, 103.4780257957179
10, 105.99947023402027, 105.99947023402027, 105.99947023402027
10, 103.76860293137993, 103.76861221109516, 103.76861221109516
10, 105.18247778603263, 105.18247778603263, 105.18247778603263
10, 103.23445394191782, 103.23445394191783, 103.23445394191783
10, 104.18303487375643, 104.18303487375643, 104.18303487375643
10, 104.80834118489587, 104.80834119548459, 104.80834119548459
10, 104.53394957498068, 104.53394957498068, 104.53394957498068
10, 104.37484005856338, 104.37484005856338, 104.37484005856338
10, 105.33184184318972, 105.33184184318972, 105.33184184318972
10, 104.11130909659364, 104.11130909659363, 104.11130909659364
10, 97.31536103574388, 118.51103192689921, 118.5110319268992
11, 115.3513197656694, 115.3513197656694, 115.3513197656694
11, 105.15530717354743, 115.3427284596833, 105.15530717354744
11, 116.37024323817792, 116.37024323817792, 116.37024323817792
11, 114.60214518009934, 114.60214518009934, 114.60214518009934
11, 115.34156218664532, 115.34156218664532, 115.3415621866453
11, 115.87970386691697, 115.87970386691697, 115.87970386691696
11, 115.69802969833623, 115.69802969833623, 115.69802969833624
11, 105.33978525088037, 116.03365320795248, 105.33978525088037
11, 115.0326551792802, 115.0326551792802, 115.03265517928021
11, 104.81625590763527, 104.81625590763527, 104.81625590763525
11, 115.63005070161505, 115.63005070161505, 115.63005070161505
11, 115.99556086043923, 115.99556086043923, 115.99556086043923
11, 